idx,p_x,p_y,p_z,q_w,q_x,q_y,q_z
999,-0.697622,-0.320025,2.10696,0.747103,-0.019245,0.0119509,0.664323
1000,-0.701508,-0.318392,2.1059,0.747611,-0.0190279,0.0123639,0.663749
1001,-0.707417,-0.315647,2.10559,0.749044,-0.0189831,0.0122722,0.662134
1002,-0.711441,-0.313703,2.10601,0.749652,-0.0184467,0.0120762,0.661465
1003,-0.717446,-0.310395,2.10708,0.751079,-0.0177035,0.0123105,0.65986
1004,-0.721403,-0.307897,2.10797,0.752088,-0.0162365,0.0127977,0.658739
1005,-0.728875,-0.30299,2.11008,0.753783,-0.013656,0.0132915,0.656847
1006,-0.730961,-0.301419,2.11074,0.754465,-0.0129541,0.013198,0.656079
1007,-0.73643,-0.297364,2.11223,0.755632,-0.011094,0.0127249,0.654779
1008,-0.739991,-0.294243,2.1132,0.756655,-0.00890805,0.0128031,0.653628
1009,-0.744157,-0.290205,2.11439,0.757563,-0.00645157,0.0145222,0.652569
1010,-0.746671,-0.287428,2.11502,0.758161,-0.00493812,0.0162648,0.651846
1011,-0.749041,-0.284455,2.11557,0.758707,-0.00307122,0.018124,0.651173
1012,-0.751192,-0.280837,2.11596,0.758791,-0.000541134,0.0204507,0.651012
1013,-0.752177,-0.277138,2.11688,0.759277,0.00188843,0.0214602,0.650411
1014,-0.752263,-0.274881,2.11805,0.759521,0.00295382,0.0208325,0.650142
1015,-0.751701,-0.272715,2.11913,0.759714,0.00323879,0.0196027,0.649954
1016,-0.75066,-0.270894,2.12013,0.759655,0.00273997,0.0184907,0.650058
1017,-0.746945,-0.267541,2.12166,0.760097,0.00300194,0.0159984,0.649606
1018,-0.745772,-0.266863,2.12188,0.760125,0.00253461,0.0153695,0.64959
1019,-0.741501,-0.264932,2.12265,0.759967,0.0011988,0.0140581,0.649808
1020,-0.737048,-0.263634,2.12322,0.759831,-3.32468e-05,0.0124747,0.650001
1021,-0.731918,-0.262659,2.12404,0.759484,-0.00333455,0.0107643,0.650428
1022,-0.730108,-0.262496,2.12433,0.759127,-0.00489396,0.0103173,0.650843
1023,-0.724772,-0.26199,2.12569,0.75882,-0.00759112,0.00950354,0.651187
1024,-0.722909,-0.261694,2.12629,0.758831,-0.00713687,0.00924201,0.651183
1025,-0.715596,-0.26117,2.12917,0.757771,-0.00838995,0.0100104,0.65239
1026,-0.712049,-0.261024,2.13097,0.757352,-0.00988432,0.0112805,0.652834
1027,-0.706378,-0.260138,2.13518,0.75646,-0.0107379,0.0128565,0.653825
1028,-0.703274,-0.259736,2.13766,0.755923,-0.0122202,0.0139486,0.654398
1029,-0.698008,-0.258736,2.14161,0.754804,-0.0143813,0.0162247,0.655592
1030,-0.69657,-0.258461,2.14262,0.75458,-0.0153353,0.0166995,0.655817
1031,-0.691572,-0.256642,2.14575,0.753516,-0.0162869,0.0179811,0.656982
1032,-0.688411,-0.255109,2.14759,0.752698,-0.0174577,0.0182837,0.65788
1033,-0.68239,-0.251302,2.15101,0.751264,-0.0193334,0.0170266,0.659499
1034,-0.680948,-0.25012,2.15185,0.750776,-0.0191089,0.0163125,0.660079
1035,-0.675467,-0.244551,2.15462,0.749331,-0.020138,0.0132814,0.661756
1036,-0.671342,-0.238148,2.15662,0.748309,-0.0202253,0.011249,0.662946
1037,-0.669641,-0.234551,2.15758,0.747626,-0.0206151,0.0107187,0.663714
1038,-0.667564,-0.228643,2.15904,0.746875,-0.0202497,0.00900953,0.664595
1039,-0.666946,-0.226607,2.15976,0.746815,-0.0196886,0.00855336,0.664685
1040,-0.665641,-0.218214,2.16251,0.745767,-0.0179405,0.00788868,0.665918
1041,-0.665324,-0.213528,2.16398,0.745393,-0.0175079,0.00862817,0.66634
1042,-0.665454,-0.207094,2.16595,0.744676,-0.0165688,0.00932912,0.667155
1043,-0.665864,-0.202422,2.16753,0.744146,-0.0162205,0.00986171,0.667747
1044,-0.66677,-0.195331,2.16978,0.74327,-0.0155624,0.0112514,0.668716
1045,-0.667551,-0.190463,2.1711,0.742636,-0.0153564,0.012021,0.669411
1046,-0.66906,-0.182986,2.1723,0.741902,-0.0143973,0.0126654,0.670234
1047,-0.670151,-0.177956,2.17275,0.741295,-0.0131454,0.0128486,0.670928
1048,-0.671588,-0.170273,2.17323,0.740884,-0.00987372,0.0132417,0.67143
1049,-0.672881,-0.162779,2.17388,0.740631,-0.00802311,0.0143209,0.671711
1050,-0.673662,-0.157805,2.17451,0.740327,-0.00662139,0.0149595,0.672047
1051,-0.674154,-0.15273,2.17567,0.740115,-0.00606936,0.0153475,0.672278
1052,-0.674301,-0.147651,2.17737,0.740118,-0.0040048,0.0158349,0.672278
1053,-0.67418,-0.142546,2.17964,0.739845,-0.00299871,0.0168386,0.67256
1054,-0.67299,-0.133227,2.18418,0.739532,-0.00108108,0.0193625,0.672842
1055,-0.672556,-0.131409,2.1851,0.739395,-0.000138677,0.0194891,0.67299
1056,-0.670337,-0.124843,2.1886,0.739322,0.000735878,0.0196171,0.673066
1057,-0.668296,-0.120816,2.19092,0.739224,0.00024928,0.0189749,0.673192
1058,-0.66451,-0.114722,2.19493,0.739109,0.00080507,0.0185201,0.673331
1059,-0.661198,-0.110537,2.19744,0.739237,0.000708743,0.0185413,0.673189
1060,-0.656336,-0.105325,2.20032,0.738934,0.00128852,0.0180819,0.673534
1061,-0.652161,-0.101679,2.20211,0.738848,0.000462831,0.0176595,0.67364
1062,-0.646067,-0.0970089,2.20405,0.738801,0.000278335,0.0171449,0.673706
1063,-0.641381,-0.0939315,2.20503,0.738749,-0.000891734,0.0170114,0.673766
1064,-0.631306,-0.0879805,2.20677,0.738832,-0.00159901,0.0166477,0.673682
1065,-0.628459,-0.0864103,2.20744,0.73901,-0.00154627,0.0168092,0.673483
1066,-0.622955,-0.0837535,2.2082,0.738657,-0.00249227,0.0176619,0.673846
1067,-0.613563,-0.0794996,2.20893,0.738148,-0.00305494,0.0170174,0.674417
1068,-0.602272,-0.0745533,2.20843,0.737108,-0.00328983,0.0166524,0.675561
1069,-0.588581,-0.0690501,2.20649,0.735647,-0.0029691,0.0164964,0.677158
1070,-0.585274,-0.0677211,2.2059,0.735301,-0.00329208,0.01695,0.677521
1071,-0.574981,-0.06368,2.20386,0.734114,-0.00367799,0.0173844,0.678794
1072,-0.567969,-0.0608627,2.20245,0.733304,-0.00515032,0.0178208,0.679648
1073,-0.553799,-0.0551103,2.20023,0.731617,-0.00607839,0.0179781,0.681451
1074,-0.546061,-0.0516886,2.1993,0.730986,-0.00652447,0.017668,0.682133
1075,-0.539504,-0.0488718,2.1988,0.730303,-0.00780144,0.0172811,0.68286
1076,-0.532636,-0.0457479,2.19884,0.729593,-0.00941094,0.0168886,0.683608
1077,-0.522153,-0.0405165,2.20063,0.728915,-0.0108553,0.0165983,0.684317
1078,-0.515218,-0.0369338,2.20211,0.728749,-0.011411,0.0159879,0.684499
1079,-0.505333,-0.0315239,2.20392,0.728809,-0.0115011,0.0141263,0.684475
1080,-0.502156,-0.0297741,2.20449,0.728704,-0.0113893,0.0134364,0.684602
1081,-0.489777,-0.0223052,2.20632,0.729098,-0.0103587,0.0100821,0.684257
1082,-0.483539,-0.018319,2.207,0.729349,-0.0102649,0.0082964,0.684014
1083,-0.475846,-0.0132151,2.20701,0.729487,-0.0104198,0.00656929,0.683883
1084,-0.473253,-0.0113847,2.20672,0.729544,-0.0103603,0.00615033,0.683827
1085,-0.465913,-0.0061045,2.20514,0.729629,-0.00969723,0.00583029,0.68375
1086,-0.45867,-0.000721831,2.20311,0.729826,-0.00966834,0.00768527,0.683521
1087,-0.454878,0.00237803,2.20172,0.729616,-0.00964866,0.00935242,0.683725
1088,-0.450674,0.00573175,2.20016,0.729634,-0.0097177,0.0110404,0.683679
1089,-0.442821,0.0127208,2.19704,0.729757,-0.00999795,0.0133334,0.683504
1090,-0.440826,0.0145687,2.19647,0.729671,-0.0102846,0.0137955,0.683582
1091,-0.435265,0.0200495,2.19508,0.730043,-0.0110205,0.013609,0.683177
1092,-0.431732,0.0238269,2.19441,0.730219,-0.0122461,0.0129831,0.682981
1093,-0.424974,0.0316381,2.1927,0.730928,-0.0139402,0.0115184,0.682215
1094,-0.423364,0.0335312,2.19217,0.731296,-0.0139356,0.0111055,0.681827
1095,-0.418883,0.0395963,2.19047,0.73225,-0.0140829,0.00979825,0.68082
1096,-0.416042,0.0436457,2.18922,0.732988,-0.0144431,0.00968307,0.68002
1097,-0.412178,0.0496177,2.18738,0.73444,-0.0137217,0.0100893,0.678459
1098,-0.409651,0.0537491,2.18617,0.73524,-0.0134797,0.0107021,0.677588
1099,-0.406232,0.0597217,2.18444,0.736836,-0.0135968,0.0118685,0.675831
1100,-0.405223,0.0617077,2.18386,0.737444,-0.0136445,0.0122148,0.67516
1101,-0.401755,0.0677242,2.18233,0.738953,-0.0132645,0.0135386,0.67349
1102,-0.398032,0.0740833,2.1813,0.74016,-0.0124858,0.0151259,0.672145
1103,-0.394608,0.0798038,2.18159,0.741222,-0.0117283,0.0173642,0.670933
1104,-0.393322,0.0818398,2.18187,0.741526,-0.0111714,0.0184437,0.670577
1105,-0.387733,0.0904592,2.18373,0.742715,-0.00954432,0.0222931,0.669169
1106,-0.386165,0.0925371,2.18425,0.742693,-0.00875343,0.0233115,0.669168
1107,-0.380627,0.0995924,2.18592,0.7434,-0.00583854,0.025495,0.668335
1108,-0.374904,0.106071,2.1876,0.743598,-0.00354604,0.0267175,0.668084
1109,-0.36781,0.113039,2.18971,0.743977,-0.00203404,0.027165,0.667649
1110,-0.365222,0.115221,2.1904,0.744145,-0.00197242,0.0274963,0.667449
1111,-0.3569,0.122092,2.19293,0.744251,-0.00199032,0.027192,0.667343
1112,-0.350434,0.126785,2.19456,0.744424,-0.000713171,0.02679,0.667169
1113,-0.340005,0.133667,2.19699,0.744496,0.00110286,0.0256702,0.667132
1114,-0.332538,0.137928,2.19871,0.744527,0.000841227,0.0247867,0.667131
1115,-0.320358,0.14443,2.20124,0.74472,0.000688214,0.0220469,0.667012
1116,-0.315447,0.146747,2.20245,0.744696,-0.000769204,0.0208271,0.667078
1117,-0.298542,0.154448,2.20697,0.745083,-0.00241099,0.0160781,0.666773
1118,-0.289473,0.158254,2.20935,0.744869,-0.00441194,0.0134053,0.667062
1119,-0.275815,0.163553,2.2126,0.744873,-0.0065285,0.0109365,0.667085
1120,-0.271432,0.165252,2.21357,0.744942,-0.00722489,0.0105084,0.667007
1121,-0.253618,0.171419,2.21721,0.745039,-0.00987532,0.00847866,0.666894
1122,-0.249242,0.172975,2.21805,0.745103,-0.0101346,0.00805256,0.666823
1123,-0.232578,0.178357,2.22028,0.745234,-0.0104699,0.006438,0.66669
1124,-0.228475,0.17965,2.22056,0.745178,-0.0104281,0.00591397,0.666758
1125,-0.213198,0.184211,2.22005,0.745042,-0.0108423,0.00514349,0.666909
1126,-0.209589,0.185287,2.21968,0.74515,-0.0106531,0.00528948,0.666791
1127,-0.198195,0.188599,2.21616,0.745351,-0.0103992,0.00617715,0.666563
1128,-0.191918,0.190227,2.21282,0.745487,-0.0106099,0.00738296,0.666395
1129,-0.181898,0.192893,2.20594,0.74611,-0.0125389,0.0104891,0.665622
1130,-0.175527,0.194634,2.20107,0.746762,-0.0133832,0.0121784,0.664845
1131,-0.166107,0.197337,2.19331,0.747801,-0.0157871,0.0145746,0.663575
1132,-0.163103,0.198238,2.19069,0.748099,-0.0158769,0.0149611,0.663228
1133,-0.150616,0.202485,2.17963,0.749745,-0.0180937,0.0173387,0.661252
1134,-0.145289,0.204624,2.17496,0.750505,-0.0178973,0.0175357,0.660389
1135,-0.136095,0.208545,2.16753,0.751641,-0.0177809,0.0181994,0.659082
1136,-0.133612,0.209751,2.16573,0.751954,-0.0163644,0.0180384,0.658765
1137,-0.121873,0.215554,2.15824,0.753968,-0.0153412,0.0190153,0.656456
1138,-0.115344,0.219121,2.155,0.754804,-0.0140739,0.0200465,0.655493
1139,-0.109603,0.222181,2.15288,0.755564,-0.0140646,0.0210471,0.654586
1140,-0.103263,0.225884,2.15108,0.756326,-0.0141022,0.0217926,0.65368
1141,-0.0894498,0.234312,2.14988,0.757541,-0.0157065,0.0224789,0.652211
1142,-0.0865832,0.236109,2.15,0.758073,-0.0161317,0.0227286,0.651574
1143,-0.075385,0.24351,2.15213,0.758999,-0.0164499,0.0237104,0.650452
1144,-0.0685643,0.248123,2.15394,0.759579,-0.0158191,0.0241235,0.649775
1145,-0.057126,0.256332,2.15735,0.760173,-0.0148236,0.0252134,0.649062
1146,-0.0490862,0.262099,2.15956,0.760478,-0.0138204,0.0257835,0.648704
1147,-0.036551,0.271021,2.16245,0.760906,-0.0104655,0.0263168,0.648243
1148,-0.0322273,0.27424,2.16326,0.760996,-0.00896968,0.0264643,0.648154
1149,-0.0126388,0.287465,2.16554,0.761084,-0.00484477,0.0286051,0.648004
1150,-0.00330614,0.293464,2.16635,0.760929,-0.00323983,0.0300675,0.648131
1151,0.014044,0.304013,2.16811,0.760493,-0.00185379,0.0325204,0.648529
1152,0.0189597,0.306892,2.16886,0.76057,-0.00187932,0.0330729,0.648411
1153,0.0444708,0.320421,2.17232,0.760215,0.00033499,0.033177,0.648823
1154,0.0583074,0.327095,2.17433,0.760231,0.000535054,0.0321706,0.648855
1155,0.0731246,0.333821,2.1769,0.760152,0.000977909,0.0302971,0.649037
1156,0.0968388,0.343713,2.18168,0.760037,0.00113631,0.0275707,0.649294
1157,0.122284,0.353299,2.18674,0.75979,0.000169153,0.0253025,0.649675
1158,0.132376,0.356985,2.18848,0.759758,0.000215125,0.0241318,0.649759
1159,0.156508,0.365029,2.19157,0.759078,-0.00174809,0.0216807,0.650636
1160,0.176801,0.371559,2.19341,0.758841,-0.00276428,0.0192032,0.650987
1161,0.214867,0.382691,2.1948,0.758062,-0.00461308,0.0135517,0.652025
1162,0.224443,0.385117,2.19487,0.757803,-0.00513158,0.0120647,0.652351
1163,0.253807,0.392621,2.1948,0.757253,-0.00557031,0.00839609,0.653043
1164,0.273496,0.397103,2.19443,0.756964,-0.00599315,0.00674341,0.653394
1165,0.312891,0.405242,2.19293,0.756332,-0.00677024,0.00479666,0.654136
1166,0.322657,0.407036,2.19234,0.756436,-0.00821032,0.00489756,0.653998
1167,0.350431,0.411785,2.19097,0.756065,-0.0114037,0.00565938,0.654373
1168,0.371453,0.415071,2.18968,0.755984,-0.0139352,0.00594946,0.654415
1169,0.403363,0.41997,2.18847,0.755598,-0.0194945,0.00546635,0.654722
1170,0.418918,0.422307,2.18752,0.755392,-0.0217071,0.0046301,0.654897
1171,0.44619,0.426693,2.18485,0.754882,-0.0269303,0.00274485,0.655302
1172,0.465134,0.430112,2.18232,0.754664,-0.0310648,0.00158894,0.655374
1173,0.488613,0.435026,2.17887,0.754033,-0.038243,0.0009025,0.655722
1174,0.496569,0.436962,2.17777,0.753734,-0.0396918,0.000406014,0.65598
1175,0.527199,0.445851,2.17355,0.753294,-0.0450635,-0.00230859,0.656134
1176,0.532854,0.447835,2.17286,0.753166,-0.0455366,-0.00283565,0.656246
1177,0.557633,0.458602,2.16987,0.752855,-0.0462112,-0.00466467,0.656546
1178,0.563148,0.46164,2.16917,0.752729,-0.0466108,-0.00450252,0.656663
1179,0.578574,0.471205,2.16681,0.752753,-0.0451563,-0.00331319,0.656744
1180,0.587905,0.47815,2.16504,0.753044,-0.0438296,-0.00175582,0.656506
1181,0.600322,0.489205,2.16211,0.753658,-0.0415408,0.000654244,0.655952
1182,0.60775,0.497061,2.16041,0.753856,-0.0393953,0.00204937,0.655854
1183,0.621521,0.514328,2.15694,0.754604,-0.0344618,0.00521726,0.655254
1184,0.624173,0.518017,2.15639,0.754762,-0.0326464,0.00591383,0.65516
1185,0.633112,0.53139,2.15403,0.754943,-0.0296608,0.0094784,0.65505
1186,0.638766,0.540819,2.15261,0.755169,-0.0277883,0.0115218,0.65484
1187,0.647099,0.555216,2.15027,0.755236,-0.0265293,0.0127461,0.654792
1188,0.649782,0.560116,2.14939,0.755389,-0.0267579,0.0126467,0.654607
1189,0.660527,0.580066,2.14559,0.756019,-0.0249725,0.00978091,0.654
1190,0.663095,0.58519,2.14455,0.756323,-0.0254813,0.00873157,0.653644
1191,0.670466,0.600634,2.14121,0.756893,-0.0266655,0.00424073,0.65298
1192,0.677174,0.616321,2.13751,0.757793,-0.0288248,-0.000554489,0.651858
1193,0.682814,0.632075,2.13293,0.758963,-0.031259,-0.00512995,0.650362
1194,0.684487,0.637409,2.13135,0.759302,-0.0312648,-0.0067057,0.649953
1195,0.688676,0.653879,2.127,0.760302,-0.0312741,-0.0103617,0.648734
1196,0.69038,0.663383,2.12518,0.761026,-0.0305204,-0.0116006,0.647899
1197,0.692147,0.678958,2.12232,0.761802,-0.0289482,-0.0106046,0.647075
1198,0.692865,0.694761,2.11933,0.762217,-0.0282592,-0.00496322,0.646686
1199,0.692835,0.705395,2.11716,0.76251,-0.0281312,0.000146401,0.646364
1200,0.69278,0.710662,2.11606,0.762765,-0.0277878,0.00272288,0.646072
1201,0.691702,0.732609,2.11197,0.762598,-0.0269577,0.0110038,0.646218
1202,0.691077,0.743877,2.11008,0.762875,-0.0265934,0.0140636,0.645846
1203,0.690454,0.761323,2.10806,0.763009,-0.0234504,0.0166183,0.645748
1204,0.690102,0.773332,2.1073,0.762689,-0.0229175,0.0177347,0.646116
1205,0.690249,0.791814,2.1067,0.762926,-0.0195867,0.0181181,0.645935
1206,0.690382,0.79816,2.10665,0.762585,-0.0188386,0.0183778,0.646352
1207,0.692346,0.823785,2.10714,0.762501,-0.0143493,0.0187729,0.646555
1208,0.693946,0.836718,2.10835,0.762652,-0.0121175,0.0189175,0.646418
1209,0.697506,0.856362,2.1112,0.762776,-0.00973494,0.0197533,0.646288
1210,0.699086,0.862941,2.11213,0.76297,-0.00893389,0.0201963,0.646056
1211,0.704767,0.882816,2.11487,0.762823,-0.00781294,0.0221939,0.646179
1212,0.711879,0.902742,2.11717,0.762586,-0.0077772,0.0240011,0.646394
1213,0.72047,0.922555,2.11902,0.762722,-0.00788341,0.0234266,0.646253
1214,0.723677,0.929184,2.11943,0.762682,-0.00847916,0.0227385,0.646318
1215,0.738007,0.955807,2.12012,0.762404,-0.0110713,0.0178415,0.64676
1216,0.741858,0.962329,2.12013,0.762283,-0.0112587,0.0169385,0.646924
1217,0.754178,0.981985,2.11915,0.761858,-0.011961,0.012217,0.647519
1218,0.762909,0.994849,2.11821,0.761875,-0.0119542,0.00918763,0.647549
1219,0.776629,1.01383,2.11673,0.761382,-0.0112411,0.00581641,0.64818
1220,0.786213,1.02616,2.11561,0.761211,-0.00993553,0.00364831,0.648418
1221,0.801039,1.04387,2.11513,0.760672,-0.00757281,0.00232592,0.649088
1222,0.811375,1.05537,2.1154,0.759857,-0.00598105,0.00184939,0.65006
1223,0.828458,1.07255,2.11647,0.759107,-0.00452232,0.00192006,0.650947
1224,0.838693,1.08181,2.11696,0.758464,-0.0037778,0.00177691,0.651701
1225,0.85581,1.09627,2.11775,0.757761,-0.0037474,0.000755612,0.65252
1226,0.8616,1.10081,2.11792,0.75715,-0.00439569,0.000546096,0.653226
1227,0.886648,1.11858,2.11809,0.755867,-0.00646133,-0.000924306,0.654693
1228,0.897733,1.12562,2.11799,0.755341,-0.00672292,-0.00187791,0.655294
1229,0.917372,1.13722,2.11776,0.754234,-0.0084176,-0.00284486,0.656546
1230,0.922618,1.14002,2.11778,0.753984,-0.00967682,-0.00295559,0.656815
1231,0.94738,1.15308,2.11695,0.752628,-0.012562,-0.00200138,0.658323
1232,0.953601,1.15614,2.11678,0.752265,-0.0144556,-0.00148964,0.6587
1233,0.972179,1.16532,2.11656,0.750751,-0.0181626,-0.000583585,0.660335
1234,0.984399,1.17113,2.11657,0.749667,-0.0213028,-0.00137698,0.661471
1235,1.00218,1.17959,2.11785,0.748241,-0.0239575,-0.00429842,0.66298
1236,1.01384,1.18514,2.11898,0.747454,-0.0252732,-0.00617701,0.663804
1237,1.03074,1.19301,2.12119,0.750351,-0.0270442,-0.00822417,0.660435
1238,1.04163,1.19765,2.12282,0.757538,-0.0266683,-0.00886019,0.652186
1239,1.05733,1.20445,2.12555,0.76881,-0.0263568,-0.0100935,0.638854
1240,1.06319,1.20704,2.12654,0.773536,-0.0260093,-0.00948164,0.633148
1241,1.08178,1.21522,2.12936,0.789283,-0.0274757,-0.00752113,0.613369
1242,1.09098,1.21916,2.13076,0.797603,-0.0286087,-0.00547636,0.60248
1243,1.10838,1.22744,2.13344,0.81374,-0.0292637,-0.00116457,0.580491
1244,1.11255,1.22959,2.13398,0.817615,-0.0297754,0.000444618,0.574994
1245,1.12529,1.23645,2.13597,0.828917,-0.0289573,0.00467569,0.558602
1246,1.12947,1.23879,2.13667,0.832674,-0.0287563,0.00615294,0.552982
1247,1.14187,1.24636,2.13894,0.843696,-0.0290797,0.00837146,0.535968
1248,1.15014,1.25188,2.14078,0.850893,-0.0293681,0.00930507,0.524434
1249,1.16256,1.26084,2.14357,0.861572,-0.0279424,0.0109294,0.506747
1250,1.17091,1.26753,2.14533,0.868355,-0.0272323,0.0123332,0.495042
1251,1.18363,1.27774,2.14741,0.878368,-0.0277983,0.0143414,0.47696
1252,1.19221,1.28486,2.14871,0.885117,-0.0269125,0.0143203,0.46437
1253,1.20587,1.29657,2.1506,0.895468,-0.0254357,0.0136585,0.444188
1254,1.21393,1.30356,2.15175,0.901293,-0.024268,0.013427,0.432321
1255,1.23206,1.31903,2.15437,0.913621,-0.0202883,0.0133624,0.405841
1256,1.23673,1.32281,2.15517,0.916694,-0.0200418,0.01353,0.398857
1257,1.2514,1.33492,2.15798,0.925695,-0.0202467,0.0132617,0.377496
1258,1.26486,1.34592,2.16098,0.933332,-0.0207937,0.0135879,0.358154
1259,1.27539,1.35444,2.16351,0.938822,-0.0210877,0.0134188,0.343494
1260,1.28452,1.36176,2.16591,0.943237,-0.021927,0.0135769,0.331117
1261,1.30045,1.37478,2.17033,0.950366,-0.022584,0.0151813,0.309943
1262,1.30473,1.37813,2.17153,0.952284,-0.0217779,0.0153409,0.304048
1263,1.3267,1.39561,2.17729,0.961113,-0.0179366,0.016976,0.27505
1264,1.33772,1.40426,2.18004,0.965007,-0.0165528,0.018281,0.261063
1265,1.35347,1.4157,2.18384,0.970414,-0.0139248,0.018011,0.240372
1266,1.35903,1.41989,2.18512,0.972232,-0.0127627,0.0174668,0.233017
1267,1.38349,1.43628,2.18914,0.979135,-0.0081712,0.0165203,0.202376
1268,1.38852,1.43944,2.18973,0.980299,-0.00725904,0.0162011,0.196718
1269,1.41379,1.45415,2.1915,0.985552,-0.00376229,0.0165577,0.168522
1270,1.41888,1.45662,2.19181,0.986442,-0.00280119,0.0154665,0.163357
1271,1.44397,1.46856,2.19328,0.990181,-0.00377092,0.0131724,0.139118
1272,1.45012,1.47106,2.19361,0.990957,-0.00484999,0.0128052,0.133481
1273,1.47655,1.48131,2.19562,0.993752,-0.00680811,0.00962476,0.11099
1274,1.48184,1.4833,2.19627,0.994227,-0.00728306,0.00972414,0.106604
1275,1.5011,1.48925,2.19854,0.995608,-0.00909854,0.0109774,0.0925279
1276,1.51389,1.49346,2.2006,0.996324,-0.00877268,0.0118266,0.0843904
1277,1.53463,1.49896,2.20347,0.997292,-0.00845437,0.0136395,0.0717773
1278,1.54006,1.50034,2.20418,0.997492,-0.00814913,0.0144743,0.0688014
1279,1.5662,1.50627,2.20619,0.998371,-0.00294189,0.0168106,0.054449
1280,1.57951,1.50854,2.20658,0.998708,0.00089733,0.0173897,0.04774
1281,1.59945,1.5108,2.20681,0.999047,0.00443674,0.0199359,0.0385663
1282,1.60743,1.51125,2.20697,0.999139,0.00483738,0.0214337,0.035204
1283,1.63445,1.51169,2.20826,0.999343,0.00570936,0.0259632,0.0246201
1284,1.64161,1.51133,2.20871,0.999387,0.00545791,0.0264095,0.0223221
1285,1.67212,1.50864,2.21105,0.999546,-0.000246897,0.0270836,0.0132211
1286,1.6786,1.50797,2.2119,0.999603,-0.000838461,0.0257096,0.0114621
1287,1.71079,1.50352,2.21755,0.999777,-0.00641073,0.0198442,0.00344014
1288,1.71871,1.50226,2.21912,0.999826,-0.00660639,0.0173426,0.00173461
1289,1.74117,1.49863,2.22353,0.999905,-0.0057868,0.0120509,-0.00347351
1290,1.7569,1.49591,2.2264,0.999937,-0.00296007,0.00843323,-0.00685949
1291,1.78809,1.48876,2.23101,0.999896,0.00653945,0.00218893,-0.0126365
1292,1.79562,1.48669,2.23182,0.999858,0.00945782,0.00108068,-0.0139103
1293,1.81782,1.47917,2.23356,0.999721,0.0156983,-0.00217171,-0.0175192
1294,1.83203,1.47326,2.23417,0.999657,0.0168717,-0.00309176,-0.019811
1295,1.84602,1.4666,2.23448,0.99963,0.015694,-0.00296617,-0.0220258
1296,1.86584,1.45494,2.23381,0.999619,0.0114067,-0.00217351,-0.0250481
1297,1.88468,1.44182,2.23254,0.999579,0.00526256,-0.00188804,-0.0284623
1298,1.89167,1.43641,2.2319,0.999548,0.00217712,-0.0017109,-0.0299207
1299,1.91354,1.41818,2.23077,0.999385,-0.00721234,-0.00537065,-0.0338863
1300,1.92391,1.40862,2.23118,0.999234,-0.0120383,-0.00815465,-0.0363422
1301,1.93837,1.39406,2.23302,0.99901,-0.0169631,-0.0106998,-0.0397122
1302,1.94384,1.38855,2.23404,0.998903,-0.0185458,-0.0114023,-0.0414606
1303,1.95943,1.37144,2.23835,0.998714,-0.0195241,-0.0127722,-0.0450088
1304,1.96369,1.3664,2.2397,0.998666,-0.0197034,-0.0128671,-0.045957
